2220,bt_channel_public_user_adviser,bt_payment_settings,I need to change the payment settings for my client.,FAILED_RESPONSE,False,0.022,False,This query does not apply to this account type. Is there anything else I can help you with?,"To change payment settings:
2221,bt_channel_public_user_adviser,bt_pension_payment_amount,What is my annual pension?,FAILED_RESPONSE,False,0.036,False,This query does not apply to this account type. Is there anything else I can help you with?,"You are able to see and edit your client's pension payment by selecting 'Manage regular payment' in the 'Pension payments' section of the navigation menu. For more information regarding changes to the pension minimum drawdown rates as part of the Governments Covid-19 response, select 'Pension minimum' button.",Are you looking to make a withdrawal?,Pension minimum,node0kmvasddo30jhgpw1qih2ggp72244175029023376867a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:23:58.447888
2222,bt_channel_public_user_adviser,bt_pension_payment_date,Let me know when can I expect the pension amount to be paid out,FAILED_RESPONSE,False,0.000,True,This query does not apply to this account type. Is there anything else I can help you with?,"For information on your client's pension payment, select ‘Pension payments’ from navigation menu.",,,node015syvlk177pjn6lr3h9z0qw1e2245175029023376967a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:23:59.299762
2224,bt_channel_public_user_adviser,bt_pension_refresh,pension reset,CONTENT_MISMATCH,False,0.681,False,"For assistance with locating the 'Pension refresh' form, select ‘Show me how’. For frequently asked questions, select 'FAQs'. To transfer the pension back to accumulation phase, cease the pension and leave funds in accumulation phase, or control when the pension restarts, select ‘Full transfer within Panorama Super’. To track the progress of the request, select ‘Forms & requests’ and then ‘Request status’. Note: Processing time is based on the average completion time and may vary, based on complexity.","For assistance with locating the ‘Pension refresh’ form, select ‘Show me how’. For more information, select ‘Help & support’. To cease the pension and leave funds in accumulation phase, or if you’d like to control when the pension starts again, select ‘Full Transfer within Panorama Super’. To track the progress of a request, select ‘Service requests’ and then ‘Request status’. Note: Processing time is based on the average completion time and may vary, based on complexity.",Show me how|FAQs|Full Transfer within Panorama Super|Forms & requests,Show me how|Help & support|Full Transfer within Panorama Super|Service requests,node0u9sli0z5ze6zsa5t5224p6ha2247175029023377167a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:24:01.031100
2226,bt_channel_public_user_adviser,bt_platforms_sft,SFT,CONTENT_MISMATCH,False,0.805,False,As part of BT’s simplification we have closed the super fund Retirement Wrap. This means BT Panorama Super accounts have been transferred to another super fund called Asgard Independence Plan Division Two. For more information select 'Go to page'.,"As part of BT’s simplification we have closed the super fund Retirement Wrap. This means BT Panorama Super accounts have been transferred to another super fund called Asgard Independence Plan Division Two (Division Two fund), as part of a Successor Fund Transfer (SFT). For more information select 'Go to page'.",Go to page|Choice of super fund form,Go to Page,node0c87bujtlos9c1y11cp1bwfvl12249175029023377367a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:24:02.740876
2227,bt_channel_public_user_adviser,bt_positions,do i own stocks in my depository account,FAILED_RESPONSE,False,0.441,True,You are able to view a list of your portfolio holdings in the 'Investments' section on the navigation menu.,"You are able to view your client's positions in the 'Portfolio views' section on the navigation menu.
2228,bt_channel_public_user_adviser,bt_primary_email_postal_address,Change primary email or postal address option,FAILED_RESPONSE,False,0.074,False,You can update a client’s primary email and postal address by navigating to their ‘Client details’ section.,"Which of your client's contact details would you like to update? To update a residential address:
2229,bt_channel_public_user_adviser,bt_product_application,i am interested to signup to get a creditcard,FAILED_RESPONSE,False,0.095,False,"If you know what type of account you would like to open you can call us on 1300 881 716 from 8.30am to 6.30pm, Monday to Friday (Sydney time) and a consultant can assist you, otherwise you can see all the account types we offer on our website.","To open a new account for a client, select 'Open a new account'.
2231,bt_channel_public_user_adviser,bt_rcr_changes,Advice fee changes ,FAILED_RESPONSE,False,0.232,False,"We now require clients to provide consent to BT when they set up or amend an advice fee arrangement, or renew an ongoing fee arrangement. For information on requesting client consent for an advice fee, select the ‘Help & Support’ button.","To navigate the Advice fees page on a client's account, select 'Show me how'. For information on establishing, amending or renewing an advice fee, select 'Help & support'. To view pending or completed fee consent requests, or to upload a signed consent form select 'Go to page'.",Help & Support,Show me how |Help & support|Go to page|Fee revenue statements,node069ur6is30ttb1kgdf0ialtdxm2254175029023377867a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:24:07.602292
2233,bt_channel_public_user_adviser,bt_register,"I have already done this registration process, why do I have to do it again?",FAILED_RESPONSE,False,0.286,False,If your account was set up using your existing Westpac profile you can sign in using your Westpac Live access. Otherwise please follow the below steps; - Locate the 12 character registration code from your email. - Select 'Go to page' and follow the prompts.,"To assist your client with registering their account, please advise them to follow the below steps:
2234,bt_channel_public_user_adviser,bt_regular_investment,made a mistake with the investment plan and need to fix it up,FAILED_RESPONSE,False,0.233,True,"To set up the auto invest feature on your account, please select 'Investments' from the navigation menu, then select 'Set up automatic reinvesting'.","To set up an investment plan, select 'Investment orders' from the navigation menu on a client's account. Then select 'Regular investment plan'. To enable and amend your clients cash management strategy, select 'Cash management' then select the action menu under 'Cash investment strategy'.",,,node0dmg6h2gyfx6ikqrjo47tlqp62257175029023378167a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:24:10.145524
2235,bt_channel_public_user_adviser,bt_remove_client,How can I get rid of my adviser?,FAILED_RESPONSE,False,0.076,False,"To transition to an unadvised account, please contact your financial adviser for assistance. You can view their details via 'Account details' on the navigation menu. Alternatively select the 'Chat with consultant' button, or you may contact us over the phone on 1300 784 207 8:30am to 6.30pm, Monday to Friday (Sydney time).","To remove a client from your advice:
2236,bt_channel_public_user_adviser,bt_rollover,How can I roll funds?,CONTENT_MISMATCH,False,0.923,False,Would you like to rollover into or out of your Panorama account?,Would you like to rollover into or out of your client's Panorama account?,Into account|Out of account,Into account|Out of account|Pension refresh,node0kqcux9qz1cd7bbnxc6pzezti2259175029023378367a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:24:11.818091
2238,bt_channel_public_user_adviser,bt_security_code,not getting security code to reset password,FAILED_RESPONSE,False,0.256,True,"For assistance from one of our consultants, you can call 1300 784 207 (or +612 9155 4029 if calling from overseas) from Monday to Friday, 8:30am to 6:30pm (Sydney time).","One of our consultants will be able to assist you. You can contact us over the phone on 1300 881 716, 8:30am to 6:30pm (Sydney time), Monday to Friday.",,,node01ubi4qvir4eigijaez17ih5al2261175029023378567a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:24:13.480238
2240,bt_channel_public_user_adviser,bt_staff_access,I need to create an account for a new support staff member.,FAILED_RESPONSE,False,0.391,True,"Only dealer group or practice manager roles on Panorama can set up staff access or update staff details online. To set up staff access for a new user:  1.	Go to 'Business’ then 'Users & business entities’.  2.	On the 'Manage users' page, select 'Register user’. To update details for an existing user: 1.	Go to 'Business’ then 'Users & business entities’.  2.	On the 'Manage users' page, locate the user’s name, then go to the ‘Actions’ column to select 'Update user'. For detailed instructions, visit ‘Help & support’. If you need assistance, contact your dealer group manager.","Only roles with dealer group or practice manager access can register new users online.
2241,bt_channel_public_user_adviser,bt_submit_form,Where can i upload this form?,CONTENT_MISMATCH,False,0.896,False,"Some forms can now be submitted online via the 'Forms & requests' page. If you have downloaded a request form, the 'Forms & requests' page provides instructions for submitting it. For forms that must be submitted by email or post, send them to: Email: professional@panorama.com.au  Mail: BT Panorama           GPO Box 2861           Adelaide SA 5001","Forms can now be submitted online via our 'Service requests' page. If you have downloaded a request form, the 'Service requests' page provides instructions for submitting it. For forms that must be submitted by email or post, send them to:
2244,bt_channel_public_user_adviser,bt_tax_and_annual_statements,annual statements please,CONTENT_MISMATCH,False,0.766,False,Annual and tax statements are generated automatically by BT. These are released after the end of each financial year and are available in the document library. Please note you will have to adjust the date filter to see statements older than 365 days.,"Annual and tax statements are generated automatically by BT. These are released after the end of each financial year and are available in the document library. Please note you will have to adjust the date filter to see statements older than 365 days. To locate the Annual audit report, Select the actions menu to the right of the 'Annual investment statement' in the client's document library.",Document library|Expected statement dates|Why do I have two statements?|Panorama tax guide,Go to statements|Tax & Annual statement calendar|Why does my client have two statements|Annual statement guide|Panorama Super & Tax Guide,node0jaceifif28s6dzb2581exo722267175029023379167a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:24:19.123348
2245,bt_channel_public_user_adviser,bt_tax_summary,I am trying to find a annual tax report,FAILED_RESPONSE,False,0.341,False,"To access your tax statement, go to the navigation menu and select 'Document library'. For guidance on understanding your tax statement, refer to the 'Panorama Tax Guide'.","Your clients' tax statements are available in their 'Document library'. For guidance on understanding tax statements, refer to the 'Panorama Tax Guide' or 'Panorama Super & Tax Guide'. To locate the Annual audit report, Select the actions menu to the right of the 'Annual investment statement' in the client's document library.",Panorama Tax Guide,Annual statement guide|Panorama Super & Tax Guide,node0mcnnq4cysmphkfkhkmc8mlx02268175029023379267a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:24:19.967962
2246,bt_channel_public_user_adviser,bt_technical_difficulties,"I’m getting a technical difficulties message, can you help?",FAILED_RESPONSE,False,0.102,False,"For assistance from one of our consultants, you can call 1300 784 207 (or +612 9155 4029 if calling from overseas) from Monday to Friday, 8:30am to 6:30pm (Sydney time).",This query might need a little more attention. I'll connect you with one of our helpful consultants who can assist you further. Please select the ‘Chat with consultant’ button.,,Chat with consultant,node01mnc3w7ddzkmd2qvlmjuuhstz2269175029023379367a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:24:20.814357
2247,bt_channel_public_user_adviser,bt_term_deposit,how do i sell a term deposit?,FAILED_RESPONSE,False,0.295,False,"To view term deposit rates and important information, select ‘Go to page’.  To buy a term deposit, select ‘Buy term deposit’.  To break a term deposit, please call us on 1300 881 716.","To view term deposit rates and important information, select ‘Go to page’.
2249,bt_channel_public_user_adviser,bt_test_navigation,how do i navigate,FAILED_RESPONSE,False,0.000,True,Example Response,A little lost. Apologies. Could you rephrase?,,,node01ju3tgx4xq9fi15zqpj17q950k2272175029023379667a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:24:23.374937
2251,bt_channel_public_user_adviser,bt_trade_settle_time,view orders,FAILED_RESPONSE,False,0.517,True,"The time taken for a trade to settle is dependent on the investment that is being traded: Shares and ETFs: Generally 2-3 business days. Managed Funds: Generally 5-7 business days, however this is dependent on the fund manager.","The time taken for a trade to settle is dependent on the investment that is being traded:
2252,bt_channel_public_user_adviser,bt_trade_share,I want to make a trade in my 401K,FAILED_RESPONSE,False,0.097,False,"Did you want to place a buy or sell order? For guidance on how to update your investment profile, select 'Buy'.","I can help you place a trade, please select 'Show me how'. Trades can be placed under the 'Investment orders' section of the navigation menu when viewing a client's account. To view which clients hold a specific holding:
2255,bt_channel_public_user_adviser,bt_unblock_account,"I can't remember my pasword and it locked me out, can you unlock it?",FAILED_RESPONSE,False,0.477,False,"To unlock your account, call 1300 784 207 (or +612 9155 4029 if calling from overseas) from Monday to Friday, 8:30am to 6:30pm (Sydney time).","If you access has been blocked, call 1300 784 207 (or +612 9155 4029 if calling from overseas) from Monday to Friday, 8:30am to 6:30pm (Sydney time). If your client has locked themselves out of their account, they can call 1300 881 716 (or +612 9155 4029 outside Australia) from 8:30am to 6:30pm, Monday to Friday (Sydney time) for assistance.",,Chat to consultant,node011l18b1kwpk4nyeffpf693cqs2278175029023380267a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:24:29.042359
2256,bt_channel_public_user_adviser,bt_update_other_contact_details,how can I update my secondary phone number,FAILED_RESPONSE,False,0.174,False,"To edit any other contact details, select the 'Show me how' button.","To update a client’s primary email and postal address, select the 'Show me how' button. To update a residential address:
2257,bt_channel_public_user_adviser,bt_update_primary_mobile,How do I change mobile phone number?,FAILED_RESPONSE,False,0.421,True,"To update your primary mobile number, you can call us on 1300 881 716 (or +612 9155 4029 outside Australia) from 8:30am to 6:30pm, Monday to Friday (Sydney time).","For all other contact detail amendments, your client will need to contact us on 1300 881 716 (or +612 9155 4029 outside Australia) Monday to Friday 8:30am to 6:30pm AEST.",,,node01sxgwsmq4xzmr12c9m0khktiri2280175029023380467a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:24:30.705635
2258,bt_channel_public_user_adviser,bt_usi_abn,abn and usi number,FAILED_RESPONSE,False,0.522,True,The ABN for BT Panorama Super/Pension & BT Super Invest is 90 194 410 365 The USI/SPIN is 90 194 410 365 011 A SFN or ESA is not applicable for these funds. Address:  BT Panorama GPO Box 2861 Adelaide SA 5001,"The ABN for BT Panorama Super/Pension & BT Super Invest is 90 194 410 365
2259,bt_channel_public_user_adviser,bt_view_closed_accounts,show me how to view a closed account,FAILED_RESPONSE,False,0.577,False,"You can access your account for 2 years after the account has been closed. If this period has passed, select ‘Chat with consultant’ for assistance. To see the status of your closure request, go to ‘Forms & requests’, select  ‘Request status. To view the full life cycle of the closure, select the 'Track progress' option on the right hand side of the screen under 'Actions'.","To view a closed account, select 'Show me how'.
2260,bt_channel_public_user_adviser,bt_view_reports,Show me to the reports section,FAILED_RESPONSE,False,0.100,False,"From your online account, you can generate a range of reporting documents, including portfolio valuations, performance reports, and transaction history. You can access these via 'Reports' on the navigation menu.","You can generate reports for clients individually via the 'Report packs' section when viewing their account. You can also generate reports for clients in bulk. For more information, select the ‘Client report packs in bulk’ button.",Go to page,Client report packs in bulk,node01ibaeahnsp93e7pzlwhmhbg8d2283175029023380767a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:24:33.296773
2261,bt_channel_public_user_adviser,bt_vulnerable_customer,I won't be able pay my rent,FAILED_RESPONSE,False,0.510,False,"We are here to support you through this difficult time. You can contact us over the phone on 1300 881 716 (or +612 9155 4029 outside Australia), 8:30am to 6:30pm (Sydney time), Monday to Friday.","We are here to support you through this difficult time. Please select the 'Chat with consultant' button. Alternatively, please call us on 1300 881 716 (or +612 9155 4029 outside Australia), from 8:30am to 6:30pm, Monday to Friday (Sydney time), and one of our consultants will assist you.",,Chat with consultant|Family law & deceased estates,node0757lhfbzuo921kay9bky62a862284175029023380867a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:24:34.727168
2263,bt_channel_public_user_adviser,bt_where_username,Where is my username?,FAILED_RESPONSE,False,0.105,False,"If you have forgotten your username please select the 'Go to page' button. If you are unable to retrieve your username, you can contact us over the phone on 1300 881 716 (or +612 9155 4029 outside Australia), 8:30am to 6:30pm (Sydney time), Monday to Friday.","To view your client's username navigate to 'Account details' when viewing the client's account, then select the client's name, underlined in blue. 
2264,bt_channel_public_user_adviser,bt_why_minimum_cash_balance,"I am unable to withdraw all my cash, why is it",CONTENT_MISMATCH,False,0.740,False,You are required to maintain a minimum cash balance in your account. This is to ensure you have sufficient money available to cover costs such as fees and any other payments. Your minimum required balance is $2000. Please refer to your relevant PDS located in the 'Document Library' for more information.,"Client's are required to maintain a minimum cash balance in their accounts. This is to ensure there is sufficient money available to cover costs such as fees and any other payments. The minimum required balance for advised superannuation, pension and investment accounts is $2000. Please refer to the relevant PDS located in your clients 'Document Library' for more information.",Regular investment plan|Drawdown,Cash management stratergy,node01q8h3n5hyhmst1y0n29zdui7il2287175029023381167a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:24:37.396543
2269,bt_channel_public_user_adviser,bt_wrap_account_number,Is Wrap still relevant?,CONTENT_MISMATCH,False,0.735,True,You have been issued with a new account number as part of the migration to BT Panorama. You will still need your Wrap account number should you wish to log into investorwrap.com.au,Your client has been issued with a new account number as part of the migration to BT Panorama. They will still need their Wrap account number should they wish to log into investorwrap.com.au and view the account history.,,,node017jnmtirwdfo71s6chpud0q7z2292175029023381667a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:24:41.574164
2271,bt_channel_public_user_adviser,bt_wrap_employer_cont,Payment redirects,FAILED_RESPONSE,False,0.355,False,"It’s important to complete the Choice of super fund form and give it to your employer as soon as possible, so that they are using the new USI.  At the very latest, they need to be using the new USI from 1 April 2024.  If your employer is not using the new USI from April 2024, your super contributions may not be paid to your account. If this were to happen, the contributions would need to be re-submitted using the new USI. To download our 'Choice of super fund' form, which includes our complying fund statement: 1. Select 'Go to page'. 2. In the 'Deposits and contributions' section, select 'Choice of super fund' then follow the prompts.","We are contacting clients who are still receiving contributions under the old USI. Clients need to give the form, which includes the new USI, to their employer.
2272,bt_channel_public_user_adviser,bt_wrap_phone_number,Is the Wrap number still working?,CONTENT_MISMATCH,False,0.783,True,"For any assistance regarding your BT account please call 1300 881 716 from 8:30am to 6:30pm, Monday to Friday (Sydney time).","For any assistance regarding your client's BT account please call 1300 784 207 from 8:30am to 6:30pm, Monday to Friday (Sydney time).",,,node01f7d6k274zdwaiblht8iqeuuy2295175029023381967a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:24:44.875848
2276,bt_channel_public_user_adviser,view_statements_reports,View Statements and reports,FAILED_RESPONSE,False,0.000,False,What type of statement are you looking for today?,"I didn't catch your drift. Rephrase, please?",Tax or annual statement|Report,,node0k7cc5ujj1vnw11yns2nohe1ll2299175029023382367a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:24:48.214453
2290,bt_channel_secure,91_Capabilities_S_P,Does the vaname have any features?,FAILED_RESPONSE,False,0.000,False,I am here to help you with using BT Panorama. Here are some examples of how I can assist,Example Disabled Response,View statements|Make a payment|Make a deposit|Get to know Panorama|Chat with consultant,,node0242c99sv4kz21nxzh9nlmfm202313175029023383767a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:25:00.442068
2291,bt_channel_secure,Asgard_Migration,Asgard migration into Panorama,FAILED_RESPONSE,False,0.000,True,Example Response,"I can only chat in English for now. If you would prefer to speak to us in another language, call 1300 881 716 from 8:30am to 6.30pm, Monday to Friday (Sydney time) so we can assist you.",,,node0l11eqbn0v4d01v575vpkkzwk32314175029023383867a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:25:01.851557
2293,bt_channel_secure,BT_SupermergerwithMercer,BT Super merger with Mercer,FAILED_RESPONSE,False,0.000,False,This query does not apply to this account type. Is there anything else I can help you with?,"For more information on Protect Your Super (PYS) and Putting Members Interests First (PMIF) legislation, please select the relevant button.",,PYS|PMIF,node0134y109ha9h1bk4z2pb6vauz62316175029023384067a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:25:03.530757
2294,bt_channel_secure,ChatBotDown,Is the chat bot working?,FAILED_RESPONSE,False,0.542,False,I might not be trained to answer your question just yet. Can you try asking again in another way or by using different words?,Can you try asking again in another way or by using different words?,Talk to someone,,node0p57hdezup7jm1e9g9srmhjglj2317175029023384167a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:25:04.351670
2295,bt_channel_secure,Client_Emulator,Emulate a clients view ,FAILED_RESPONSE,False,0.000,True,Example Response,Hm. Try saying that another way.,,,node09osa79x7j7upqm38zaila2m92318175029023384267a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:25:05.220960
2299,bt_channel_secure,Full_Transfer_Panorama,Full transfer within Panorama,FAILED_RESPONSE,False,0.244,False,"You can use the 'Full transfer within Panorama Super' form to transfer a Panorama Super account between phases, eg accumulation phase to transition to retirement phase or pension phase. To transfer an account between phases: 1. Select 'Go to page'. 2. Select 'Full transfer within Panorama Super' then follow the prompts. To track the progress of your request, go to ‘Forms & requests’ and select ‘Request status’.","For assistance with locating the 'Pension refresh' form, select ‘Show me how’. For frequently asked questions, select 'FAQs'. To transfer the pension back to accumulation phase, cease the pension and leave funds in accumulation phase, or control when the pension restarts, select ‘Full transfer within Panorama Super’. To track the progress of the request, select ‘Forms & requests’ and then ‘Request status’. Note: Processing time is based on the average completion time and may vary, based on complexity.",Go to page,Show me how|FAQs|Full Transfer within Panorama Super|Forms & requests,node01sdrxjkilbqhk18xw6b8i3slh32322175029023384667a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:25:08.560697
2301,bt_channel_secure,Message-BT-Session-Start-Mobile,Welcome message for mobile,FAILED_RESPONSE,False,0.043,True,Hi. I'm here to assist you with using BT Panorama. Please use key words when chatting with me.,Oops. Didn't catch that. Could you rephrase?,,,node01vhavn07hiovt1g3sceipaoitf2324175029023384867a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:25:10.838190
2302,bt_channel_secure,Rollover_Out_Of_Account,Rollover_Out_Of_Account,FAILED_RESPONSE,False,0.074,False,This query does not apply to this account type. Is there anything else I can help you with?,Would you like to rollover into or out of your Panorama account?,,Into account|Out of account,node0onhezq46fd2n19e052behq0a2325175029023384967a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:25:11.686471
2303,bt_channel_secure,Rollover_into_account,Rollover_into_account,FAILED_RESPONSE,False,0.074,False,This query does not apply to this account type. Is there anything else I can help you with?,Would you like to rollover into or out of your Panorama account?,,Into account|Out of account,node01odbzxsj4w75uupi10vkp3q6b2326175029023385067a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:25:12.533994
2305,bt_channel_secure,WLIS_Class_action,WLIS Class action,FAILED_RESPONSE,False,0.130,False,We are limited by the Court’s rules in what we can say to you about the Class Action and the document you have received. I can direct you to our website for some further information about the notice.,"I can only chat in English for now. If you would prefer to speak to us in another language, call 1300 881 716 from 8:30am to 6.30pm, Monday to Friday (Sydney time) so we can assist you.",WLIS Class Action,,node035oswmkddkspx7bsjyrwa7xe2328175029023385267a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:25:14.205259
2310,bt_channel_secure,bt_all_other_contact_details,Amend all other contact details option,FAILED_RESPONSE,False,0.000,False,Example Response,Which contact details would you like to update?,,Mobile number|All other details,node01ilrnoe3gitge4odhmbayrt4f2333175029023385767a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:25:19.441552
2317,bt_channel_secure,bt_available_balance,bt available balances (guai),FAILED_RESPONSE,False,0.000,False,You are able to view a list of your account balances in the 'Investments' section on the navigation menu. Please select the 'Go to page' button.,"For now, I can't help with that. But I'm always learning.",Go to page|Minimum cash balance,,node0194o6wg7anjjyilnqv3k5z1kh2340175029023386467a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:25:25.946143
2319,bt_channel_secure,bt_balance_decrease,Why has my balance decreased?,FAILED_RESPONSE,False,0.074,False,"One of our consultants will be able to assist you with this query. If you would like assistance, please select the 'Chat with consultant' button.","You are able to view your account performance from the 'Overview' section on the navigation menu. To generate performance reports:
2321,bt_channel_secure,bt_broken_link,Is there another link i can use,FAILED_RESPONSE,False,0.316,True,"One of our consultants will be able to assist you with this query. If you would like assistance, please select the 'Chat with consultant' button.",This query might need a little more attention. I'll connect you with one of our helpful consultants who can assist you further. Please select the ‘Chat with consultant’ button.,Chat with consultant,Chat with consultant,node0zpubow0wsgch1inmfmqqcwe1k2344175029023386867a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:25:29.873888
2335,bt_channel_secure,bt_client_details,How do I change my client's tax file number?,FAILED_RESPONSE,False,0.019,False,Which contact details would you like to update?,"To add or amend your TFN: 
2342,bt_channel_secure,bt_compliance_letter,Hi i would like to obtain a letter of compliance please,FAILED_RESPONSE,False,0.079,False,"One of our consultants will be able to assist you with this query. If you would like assistance, please select the 'Chat with consultant' button.","To download our 'Choice of super fund' form, which includes our complying fund statement:
2349,bt_channel_secure,bt_ddo_trade,DDO Changes to trade,FAILED_RESPONSE,False,0.156,False,I can help you buy a managed fund or managed portfolio. Please select the 'Show me how' button.,"Did you want to place a buy or sell order? For guidance on how to update your investment profile, select 'Buy'.",Show me how,Buy|Sell,node0v8h1tjeru8he13sog6i89owz82372175029023389667a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:25:55.227188
2355,bt_channel_secure,bt_eidv,ID requirements for new advisers and support staff,FAILED_RESPONSE,False,0.096,False,"New advisers, support staff and paraplanners will be asked to provide and electronically verify an Australian photo identification document upon their first log in. Alternatively, they can contact us and we’ll provide instructions on how to send documents securely by either using Fileshare or a password protected email.","Only dealer group or practice manager roles on Panorama can set up staff access or update staff details online. To set up staff access for a new user: 
2356,bt_channel_secure,bt_email_disambig,I see you are asking about emails,FAILED_RESPONSE,False,0.000,False,I see you are asking about emails.,Hm. Try saying that another way.,Why register again?|Resend registration email,,node01q9zqu1fbh75u1e1pqj75jvpab2379175029023390367a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:26:01.692660
2357,bt_channel_secure,bt_employer_contribution_details,contribution details super,CONTENT_MISMATCH,True,1.000,False,"To download our 'Choice of super fund' form, which includes our complying fund statement: 1. Select 'Go to page'. 2. In the 'Deposits and contributions' section, select 'Choice of super fund' then follow the prompts. Your employer can contribute via EFT or SuperStream.  For EFT: Provide your BSB and account number, and enter 'EMPLOYER' as reference for the deposit. For SuperStream: Provide your employer with our ABN (90 194 410 365), fund name (Panorama Super) and USI (90 194 410 365 011).","To download our 'Choice of super fund' form, which includes our complying fund statement:
2359,bt_channel_secure,bt_eofy_key_dates,End of Financial Year key dates,FAILED_RESPONSE,False,0.061,False,"For transactions to be reflected within 2024/25 annual statements, we must receive the payment by 5pm Friday 27th June 2025. We recommend submitting by Tuesday 24th June 2025 before 5pm.",I am here to help you during the end of financial year. You can chat with me by using keywords or selecting from these common queries:,EOFY information|Tax & annual statements,Key dates|Make a contribution|Tax statements & reports|Submit a Deduction notice|EOFY Information ,node07mb2wnec2lncjgntepyxle3o2382175029023390667a7aaaf-b244-4fd3-b3dd-bd50d1662676,,2025-06-19T11:26:04.218460
